User_ID,Basketball,Yoga,Hiking,Cycling,Gym,Swimming,Dancing,Running,Music,Photography,Availability,Past Matches,User Score,Location,Nationality,Languages Spoken,Gender
956,4,2,5,2,3,5,4,3,3,2,"Fri, Sun, Thu","[935, 875]",1.7,Chonburi,Japan,"Japanese, English",Other
957,4,1,3,5,1,1,3,2,5,1,"Wed, Sat, Mon",[483],5.2,Nakhon Si Thammarat,South Korea,"Korean, English",Prefer not to say
958,2,4,2,5,3,2,1,2,2,1,"Sat, Mon, Fri","[835, 303]",1.3,Nakhon Si Thammarat,France,"French, English",Prefer not to say
959,3,5,2,4,3,3,2,1,2,5,"Thu, Wed, Tue","[163, 184, 71, 380, 826]",3.0,Nakhon Ratchasima,France,"French, English",Male
960,1,1,2,3,1,1,2,1,1,1,"Thu, Mon","[903, 752, 623, 174]",1.4,Bangkok,Thai,"Thai, English",Female
961,3,4,2,1,4,5,5,3,5,5,"Wed, Fri","[719, 42, 188, 749]",7.5,Surat Thani,Spain,"Spanish, English",Prefer not to say
962,1,1,3,1,3,2,3,3,5,2,"Fri, Wed, Mon","[503, 20, 14]",6.8,Nakhon Ratchasima,South Korea,"Korean, English",Other
963,3,4,3,5,3,1,4,4,4,3,"Fri, Wed","[252, 416, 300]",4.0,Rayong,UK,English,Female
964,5,4,1,4,5,1,1,3,5,5,"Sat, Wed, Sun, Thu, Fri","[238, 466, 197, 878, 971]",4.5,Surat Thani,France,"French, English",Male
965,1,3,4,4,2,1,2,1,3,5,"Thu, Fri, Sat, Wed, Mon","[28, 201, 306, 320]",8.3,Chonburi,Thai,"Thai, English",Male
966,5,3,5,3,3,4,1,1,4,1,"Wed, Thu, Sat, Sun, Fri","[889, 221, 555, 396]",8.9,Lampang,India,"Hindi, English",Prefer not to say
967,2,2,2,2,3,4,4,2,4,1,"Sat, Fri, Sun","[850, 960, 429]",5.8,Ratchaburi,USA,English,Male
968,4,3,2,2,1,5,1,5,2,2,"Sat, Fri, Thu","[378, 523, 213, 270, 373]",3.8,Ayutthaya,UK,English,Female
969,4,1,1,1,3,5,2,5,3,2,"Mon, Thu, Fri, Sat, Wed","[990, 206, 143, 441, 423]",3.8,Lampang,Sweden,"Swedish, English",Other
970,4,2,5,2,3,1,4,3,2,5,"Thu, Sat, Sun, Tue, Wed",[314],7.9,Bangkok,Spain,"Spanish, English",Prefer not to say
971,1,4,5,5,1,5,5,3,2,2,"Thu, Tue","[947, 440, 547, 786, 136]",4.2,Khon Kaen,India,"Hindi, English",Other
972,1,5,1,5,2,1,3,4,5,1,"Mon, Sat","[894, 964, 20]",8.8,Pattaya,Netherlands,"Dutch, English",Other
973,4,2,5,3,3,3,3,5,1,1,"Mon, Sat",[43],4.1,Udon Thani,UK,English,Female
974,4,4,1,2,4,2,1,4,4,3,"Mon, Thu",[763],5.0,Ayutthaya,Thai,"Thai, English",Male
975,5,2,1,3,5,4,1,5,4,4,"Wed, Sun, Thu, Tue","[272, 189, 287, 377, 427]",2.0,Ayutthaya,Australia,English,Prefer not to say
976,4,5,2,1,3,2,2,3,5,2,"Wed, Mon, Tue, Sat","[592, 865, 690, 934]",7.6,Bangkok,Germany,"German, English",Male
977,5,3,4,3,3,3,1,1,5,2,"Sat, Sun, Mon, Thu","[2, 827, 547, 910, 912]",6.2,Ayutthaya,USA,English,Male
978,5,4,4,3,3,4,1,1,2,5,"Tue, Fri, Thu, Sat",[220],6.1,Samut Prakan,China,"Mandarin, English",Prefer not to say
979,3,1,3,4,4,5,2,5,5,5,"Tue, Wed, Mon","[480, 812, 611, 122, 418]",9.9,Nakhon Ratchasima,Russia,"Russian, English",Female
980,1,5,4,2,4,5,1,3,1,4,"Sat, Tue, Mon, Thu, Fri","[870, 990, 360, 519, 449]",3.9,Samut Prakan,India,"Hindi, English",Female
981,1,4,1,5,4,2,4,4,3,4,"Sat, Tue, Mon, Thu","[983, 438]",5.9,Udon Thani,Japan,"Japanese, English",Male
982,4,3,4,1,1,3,5,3,2,3,"Sat, Tue, Thu, Sun","[37, 946, 904, 247, 312]",8.0,Samut Prakan,Canada,"English, French",Prefer not to say
983,1,4,1,3,4,5,4,3,3,5,"Wed, Fri",[809],7.5,Nakhon Si Thammarat,Russia,"Russian, English",Other
984,1,5,5,4,5,3,2,1,1,5,"Sun, Fri, Sat, Wed, Tue","[172, 736, 947, 335, 783]",5.2,Samut Prakan,South Korea,"Korean, English",Male
985,3,2,3,2,5,3,4,5,4,4,"Wed, Thu, Sun, Tue, Mon","[672, 805]",6.6,Bangkok,Netherlands,"Dutch, English",Other
986,3,1,2,1,4,3,2,3,2,4,"Fri, Wed, Mon","[500, 504]",2.2,Surat Thani,Thai,"Thai, English",Prefer not to say
987,3,3,1,2,5,5,1,2,4,1,"Thu, Sun, Sat","[512, 441]",2.7,Udon Thani,France,"French, English",Other
988,3,1,1,5,3,2,2,1,4,3,"Fri, Sun","[417, 907, 513, 665, 697]",3.9,Chonburi,USA,English,Other
989,5,3,5,4,5,1,4,4,1,3,"Fri, Tue",[383],2.1,Nakhon Si Thammarat,Thai,"Thai, English",Female
990,3,1,4,3,4,3,5,3,4,2,"Tue, Mon, Thu, Fri",[488],8.2,Phuket,South Korea,"Korean, English",Female
991,3,1,1,4,1,4,4,4,3,1,"Tue, Sun, Thu, Fri","[819, 811, 446, 372, 160]",1.0,Bangkok,Japan,"Japanese, English",Female
992,2,3,2,2,3,3,5,3,2,3,"Thu, Tue, Sun","[265, 925, 677, 659, 313]",6.2,Khon Kaen,Australia,English,Prefer not to say
993,2,4,5,4,3,1,4,3,2,4,"Sat, Fri, Tue, Mon, Sun",[146],1.5,Pattaya,Sweden,"Swedish, English",Prefer not to say
994,1,1,2,1,4,4,3,4,3,4,"Wed, Fri, Thu, Sun",[38],9.8,Surat Thani,Japan,"Japanese, English",Female
995,4,1,1,5,5,1,3,5,5,2,"Wed, Tue, Sat, Fri","[707, 198, 212]",7.7,Ayutthaya,India,"Hindi, English",Prefer not to say
996,4,1,2,3,4,1,2,4,5,5,"Sat, Fri, Sun, Tue","[227, 160, 274]",4.6,Nakhon Si Thammarat,Thai,"Thai, English",Prefer not to say
997,1,5,4,5,3,1,5,3,2,2,"Wed, Thu, Mon, Sat, Fri",[489],5.9,Pattaya,China,"Mandarin, English",Female
998,4,1,3,3,1,5,3,3,5,5,"Wed, Sun, Sat, Fri",[447],3.6,Khon Kaen,Sweden,"Swedish, English",Female
999,4,4,4,4,5,4,5,5,5,2,"Fri, Thu","[551, 831, 289, 216]",8.2,Khon Kaen,Brazil,"Portuguese, English",Female
1000,3,5,4,4,4,1,4,2,4,1,"Wed, Sun, Fri, Sat, Tue",[225],5.2,Nakhon Si Thammarat,UK,English,Other
